Date,S&P 500
2020-06-02,150.72948113337137
2020-06-03,152.78678467621393
2020-06-04,152.27209149379038
2020-06-05,156.26339438541285
2020-06-08,158.1450524595263
2020-06-09,156.91165218064359
2020-06-10,156.0779662822812
2020-06-11,146.87809738630466
2020-06-12,148.79644929788398
2020-06-15,150.0332776794206
2020-06-16,152.8782684330991
2020-06-17,152.32786087111077
2020-06-18,152.41837711470336
2020-06-19,151.55729028432708
2020-06-22,152.54166936415746
2020-06-23,153.1987303358896
2020-06-24,149.23775480537577
2020-06-25,150.87331810953162
2020-06-26,147.2181245579002
2020-06-29,149.3801225946843
2020-06-30,151.6820517206328
2020-07-01,152.44381913091505
2020-07-02,153.1361047532614
2020-07-06,155.56817038936316
2020-07-07,153.88515115543782
2020-07-08,155.08968131545495
2020-07-09,154.2144162347297
2020-07-10,155.82845535427825
2020-07-13,154.3695050321441
2020-07-14,156.43903985414195
2020-07-15,157.85982715195857
2020-07-16,157.3221405980761
2020-07-17,157.77029036626706
2020-07-20,159.09665553349518
2020-07-21,159.36378475910945
2020-07-22,160.27966150890504
2020-07-23,158.3050385464462
2020-07-24,157.32506702717083
2020-07-27,158.48850773377566
2020-07-28,157.46254947158243
2020-07-29,159.41955413642984
2020-07-30,158.82169064467195
2020-07-31,160.0399332153046
2020-08-03,161.18918372695188
2020-08-04,161.77138783690054
2020-08-05,162.8115362940513
2020-08-06,163.8580392829507
2020-08-07,163.9617662635997
2020-08-10,164.41138521864235
2020-08-11,163.10116916217396
2020-08-12,165.38402274826797
2020-08-13,165.04545281891555
2020-08-14,165.01708437360907
2020-08-17,165.46425468389893
2020-08-18,165.8453832535153
2020-08-19,165.11493460685142
2020-08-20,165.63647204997417
2020-08-21,166.20644488076758
2020-08-24,167.87577559329455
2020-08-25,168.47951583245904
2020-08-26,170.19726998804808
2020-08-27,170.48201751127377
2020-08-28,171.62979883606943
2020-08-31,171.25307782700798
2020-09-01,172.54175775426054
2020-09-02,175.1930189018651
2020-09-03,169.03921629989935
2020-09-04,167.6644157450006
2020-09-08,163.0106648631899
2020-09-09,166.2945124796074
2020-09-10,163.37025730359045
2020-09-11,163.45734544452918
2020-09-14,165.54009100358346
2020-09-15,166.4041042630545
2020-09-16,165.63549259207306
2020-09-17,164.2421062262704
2020-09-18,162.40545543717374
2020-09-21,160.52624600781306
2020-09-22,162.21465226019453
2020-09-23,158.36668467117318
2020-09-24,158.83979867123386
2020-09-25,161.37753825917832
2020-09-28,163.9774256454089
2020-09-29,163.18825730311275
2020-09-30,164.53516719704703
2020-10-01,165.40603666182585
2020-10-02,163.8218351744354
2020-10-05,166.7661572928165
2020-10-06,164.43584777695298
2020-10-07,167.29649791244066
2020-10-08,168.6365635456757
2020-10-09,170.11947475256136
2020-10-12,172.91212423157336
2020-10-13,171.82158147094978
2020-10-14,170.68358278055663
2020-10-15,170.42282003129955
2020-10-16,170.44581340275846
2020-10-19,167.66245682919842
2020-10-20,168.45505327414847
2020-10-21,168.08517652578624
2020-10-22,168.96240052231371
2020-10-23,169.5446046322624
2020-10-26,166.3928524418004
2020-10-27,165.88941108063102
2020-10-28,160.0355256547496
2020-10-29,161.94752303458026
2020-10-30,159.98317243547456
2020-11-02,161.95387756632894
2020-11-03,164.83654161537447
2020-11-04,168.47070071134914
2020-11-05,171.7491732539191
2020-11-06,171.69975840834738
2020-11-09,173.70862656351932
2020-11-10,173.46547016726507
2020-11-11,174.7928028477857
2020-11-12,173.04862721808388
2020-11-13,175.4038770766
2020-11-16,177.44699042448505
2020-11-17,176.59667763102095
2020-11-18,174.55454374103704
2020-11-19,175.24341320533804
2020-11-20,174.0530612956699
2020-11-23,175.03401227284635
2020-11-24,177.86285391576519
2020-11-25,177.5810447662428
2020-11-27,178.00670283653398
2020-11-30,177.1886643753722
2020-12-01,179.1857909803394
2020-12-02,179.50674261208044
2020-12-03,179.39470218388053
2020-12-04,180.9798831291721
2020-12-07,180.62957164961492
2020-12-08,181.13301301078428
2020-12-09,179.69315017311317
2020-12-10,179.4622250560142
2020-12-11,179.23520582591112
2020-12-14,178.4538731468238
2020-12-15,180.75972010437673
2020-12-16,181.08017006255864
2020-12-17,182.12276716446215
2020-12-18,181.48331254573287
2020-12-21,180.77438808367623
2020-12-22,180.39962599041704
2020-12-23,180.5341700611253
2020-12-24,181.1726452219535
2020-12-28,182.75292887773952
2020-12-29,182.34586856296087
2020-12-30,182.59049414606682
2020-12-31,183.76616613182694
2021-01-04,181.054728046347
2021-01-05,182.33706538645947
2021-01-06,183.37818135690276
2021-01-07,186.1008712636369
2021-01-08,187.12291169422568
2021-01-11,185.89636762065072
2021-01-12,185.97366118257835
2021-01-13,186.39687060811673
2021-01-14,185.69723905151207
2021-01-15,184.36207070778258
2021-01-19,185.86211048332905
2021-01-20,188.4522152351571
2021-01-21,188.51190244408193
2021-01-22,187.94436631343277
2021-01-25,188.62394287228184
2021-01-26,188.34311318066057
2021-01-27,183.50686062481296
2021-01-28,185.2980024553338
2021-01-29,181.71962468128805
2021-02-01,184.6365458676552
2021-02-02,187.20266584551467
2021-02-03,187.39151010669167
2021-02-04,189.42533054912474
2021-02-05,190.1636148589975
2021-02-08,191.57070169080714
2021-02-09,191.357382926711
2021-02-10,191.29132924142897
2021-02-11,191.60934249946672
2021-02-12,192.51202045681444
2021-02-16,192.40242867336733
2021-02-17,192.34078254864028
2021-02-18,191.49143726846873
2021-02-19,191.1362404440146
2021-02-22,189.65821458202592
2021-02-23,189.8964856333832
2021-02-24,192.05211719381018
2021-02-25,187.3509103822299
2021-02-26,186.46095343298802
2021-03-01,190.89700187936472
2021-03-02,189.35439151894573
2021-03-03,186.88024502692198
2021-03-04,184.37283280008623
2021-03-05,187.96735968489173
2021-03-08,186.95999917821098
2021-03-09,189.60635109170144
2021-03-10,190.74973680055064
2021-03-11,192.7326732105603
2021-03-12,192.92837367704504
2021-03-15,194.18084949578224
2021-03-16,193.87604697480094
2021-03-17,194.43429019999814
2021-03-18,191.56433521444993
2021-03-19,191.4488786282047
2021-03-22,192.7938296063368
2021-03-23,191.32264800504734
2021-03-24,190.27662280048995
2021-03-25,191.27372288842614
2021-03-26,194.4548349267043
2021-03-29,194.28604566328292
2021-03-30,193.67252278971588
2021-03-31,194.3741013175142
2021-04-01,196.67261428541735
2021-04-05,199.51221802063975
2021-04-06,199.31798674100668
2021-04-07,199.61202716968435
2021-04-08,200.4545162445482
2021-04-09,202.00201194986417
2021-04-12,201.96240362791204
2021-04-13,202.6277661025865
2021-04-14,201.79947916728875
2021-04-15,204.03828103705
2021-04-16,204.77461837572912
2021-04-19,203.68796955749286
2021-04-20,202.30241885489906
2021-04-21,204.1850563869136
2021-04-22,202.3043777707013
2021-04-23,204.5153009241066
2021-04-26,204.8798025986213
2021-04-27,204.83577477150564
2021-04-28,204.66257794752926
2021-04-29,206.04667140787996
2021-04-30,204.5642260407278
2021-05-03,205.1263870975294
2021-05-04,203.7564838321362
2021-05-05,203.89981913473733
2021-05-06,205.5647542313179
2021-05-07,207.0804533886735
2021-05-10,204.91943480979052
2021-05-11,203.1419815006681
2021-05-12,198.78470774767925
2021-05-13,201.20454210462572
2021-05-14,204.20610278717888
2021-05-17,203.6894506889531
2021-05-18,201.95456796470324
2021-05-19,201.36013257559924
2021-05-20,203.48543677491747
2021-05-21,203.3259284723395
2021-05-24,205.34115115926008
2021-05-25,204.90474294127387
2021-05-26,205.28931155815272
2021-05-27,205.52853817819403
2021-05-28,205.68656534931176
2021-06-01,205.58529895802405
2021-06-02,205.88276748935561
2021-06-03,205.13568000298142
2021-06-04,206.9478682337675
2021-06-07,206.782984857342
2021-06-08,206.81917702124878
2021-06-09,206.44196628323675
2021-06-10,207.40238447831564
2021-06-11,207.8064944747824
2021-06-14,208.1837052127944
2021-06-15,207.764903347811
2021-06-16,206.64502462858837
2021-06-17,206.55498616933778
2021-06-18,203.8440617020255
2021-06-21,206.698345361156
2021-06-22,207.75756935816122
2021-06-23,207.53250904386036
2021-06-24,208.7385322799463
2021-06-25,209.433756275996
2021-06-28,209.9185879370443
2021-06-29,209.97680595911748
2021-06-30,210.25568867954507
2021-07-01,211.35356542981842
2021-07-02,212.93873443050143
2021-07-06,212.50820295992182
2021-07-07,213.22201276687545
2021-07-08,211.396613799033
2021-07-09,213.78073377641465
2021-07-12,214.51852835733683
2021-07-13,213.7641068813129
2021-07-14,214.01312808036522
2021-07-15,213.31496571061223
2021-07-16,211.70681528307887
2021-07-19,208.34713134697677
2021-07-20,211.50621752708858
2021-07-21,213.2494136988893
2021-07-22,213.6794673851269
2021-07-23,215.8473421693177
2021-07-26,216.36153367818216
2021-07-27,215.3419418923461
2021-07-28,215.3018318968349
2021-07-29,216.20742433866883
2021-07-30,215.03859661360792
2021-08-02,214.64232228035002
2021-08-03,216.40312480515357
2021-08-04,215.4006615879784
2021-08-05,216.69423880473647
2021-08-06,217.05725934779093
2021-08-09,216.85324543375532
2021-08-10,217.06851116904514
2021-08-11,217.34543497367054
2021-08-12,218.24663179955803
2021-08-13,218.59742106345718
2021-08-16,219.1703322679539
2021-08-17,217.6228365626379
2021-08-18,215.28372387027295
2021-08-19,215.55426925393255
2021-08-20,217.30921892054658
2021-08-23,219.16151714684386
2021-08-24,219.48932498389263
2021-08-25,219.9766172343023
2021-08-26,218.6952712966995
2021-08-27,220.6214588714877
2021-08-30,221.57158081399638
2021-08-31,221.27265504042174
2021-09-01,221.34162321018997
2021-09-02,221.97081741017476
2021-09-03,221.89645027734187
2021-09-07,221.14298437000195
2021-09-08,220.85139258607705
2021-09-09,219.83423750038526
2021-09-10,218.1365502871604
2021-09-13,218.63313544302204
2021-09-14,217.37672984807182
2021-09-15,219.21877960023312
2021-09-16,218.878740484029
2021-09-17,216.8845641973737
2021-09-20,213.20244749807037
2021-09-21,213.02925067409402
2021-09-22,215.05720631372904
2021-09-23,217.6668643897536
2021-09-24,217.98487764779128
2021-09-27,217.3796682217751
2021-09-28,212.95292462545893
2021-09-29,213.28708699425633
2021-09-30,210.7468987615591
2021-10-01,213.16869203430778
2021-10-04,210.40050511360639
2021-10-05,212.61486831427413
2021-10-06,213.48718307668753
2021-10-07,215.2587596384033
2021-10-08,214.84681397872762
2021-10-11,213.37172649044226
2021-10-12,212.85605385011758
2021-10-13,213.49941435584276
2021-10-14,217.14237662831883
2021-10-15,218.76230443988257
2021-10-18,219.50057680514684
2021-10-19,221.12341910119682
2021-10-20,221.93362189914967
2021-10-21,222.59850658948213
2021-10-22,222.35975775378284
2021-10-25,223.41556559274278
2021-10-26,223.82213617857087
2021-10-27,222.69148342243605
2021-10-28,224.880380717675
2021-10-29,225.31874785146346
2021-11-01,225.7243389793905
2021-11-02,226.55508650404954
2021-11-03,228.0189221710807
2021-11-04,228.97248416085182
2021-11-05,229.82719257026235
2021-11-08,230.0312303735151
2021-11-09,229.22640264940975
2021-11-10,227.34082674369188
2021-11-11,227.46607790894817
2021-11-12,229.10898714736234
2021-11-15,229.106526558001
2021-11-16,229.9920759466879
2021-11-17,229.39372272597947
2021-11-18,230.1701700601698
2021-11-19,229.8482389705277
2021-11-22,229.1133827633088
2021-11-23,229.4930540906821
2021-11-24,230.01947687870182
2021-11-26,224.79232506344383
2021-11-29,227.75962860867529
2021-11-30,223.44100760895452
2021-12-01,220.8010102272127
2021-12-02,223.9351560646719
2021-12-03,222.0432256272054
2021-12-06,224.64798641372442
2021-12-07,229.2997903243415
2021-12-08,230.00724559954645
2021-12-09,228.35554512923943
2021-12-10,230.53612897692753
2021-12-13,228.42991226207232
2021-12-14,226.72338603852035
2021-12-15,230.42996529613427
2021-12-16,228.41522039355567
2021-12-17,226.06535755349563
2021-12-20,223.49091218347672
2021-12-21,227.4641189931458
2021-12-22,229.77974858510123
2021-12-23,231.2098287883698
2021-12-27,234.4095266375519
2021-12-28,234.1727367176548
2021-12-29,234.50102233904562
2021-12-30,233.7999215955893
2021-12-31,233.18592093768027
2022-01-03,234.6722602472198
2022-01-04,234.52450543945514
2022-01-05,229.9764285094871
2022-01-06,229.75478435323157
2022-01-07,228.82422767952795
2022-01-10,228.49448481589408
2022-01-11,230.58749079369284
2022-01-12,231.2372297203838
2022-01-13,227.94357558034665
2022-01-14,228.13048481493854
2022-01-18,223.9356338490139
2022-01-19,221.7658001490209
2022-01-20,219.3180870757185
2022-01-21,215.16972452627078
2022-01-24,215.766118831177
2022-01-25,213.13983386005074
2022-01-26,212.82084114411194
2022-01-27,211.6749948459014
2022-01-28,216.82878287544474
2022-01-31,220.92380080310772
2022-02-01,222.44000163402245
2022-02-02,224.53594598552456
2022-02-03,219.05927129765507
2022-02-04,220.1889445958888
2022-02-07,219.37386839764747
2022-02-08,221.2168737184928
2022-02-09,224.4283250624882
2022-02-10,220.36264309342423
2022-02-11,216.1824839960162
2022-02-14,215.35221425569918
2022-02-15,218.747612571366
2022-02-16,218.94037466414744
2022-02-17,214.3047198642901
2022-02-18,212.76897765378743
2022-02-22,210.6108735593906
2022-02-23,206.73308028281966
2022-02-24,209.8251572089654
2022-02-25,214.51950781523794
2022-02-28,213.99552172736242
2022-03-01,210.6842612343224
2022-03-02,214.61198297463278
2022-03-03,213.4842685922013
2022-03-04,211.79047532136374
2022-03-07,205.5388105415471
2022-03-08,204.05199344766558
2022-03-09,209.29577215802536
2022-03-10,208.3975137058412
2022-03-11,205.6963599283229
2022-03-14,204.16988673405507
2022-03-15,208.5408728976594
2022-03-16,213.20880202981905
2022-03-17,215.8414654219111
2022-03-18,218.35867222775795
2022-03-21,218.2637603682189
2022-03-22,220.73103871032635
2022-03-23,218.02207315881628
2022-03-24,221.1493627909677
